     0.10000000     0.49993639     0.50000030     0.00000000     0.00000000     0.00000000     0.13682283     0.13682250     0.00000000    31.83098735     2.77645711    -0.03073038
     0.10000000     0.49993639     0.50000030     0.00000000     0.00000000     0.00000000     0.13682283     0.13682250     0.00000000    31.83098735     2.77645711    -0.03073038
     0.10000000     0.49993640     0.50000030     0.00000000     0.00000000     0.00000000     0.13682283     0.13682250     0.00000000    31.83098735     2.77693648    -0.03073036
     0.10000000     0.50152065     0.49999255     0.00000000     0.00000000     0.00000000     0.13527366     0.13841651     0.00000000    31.83026217     2.32578232    -0.03126766
     0.10000000     0.49847915     0.50000724     0.00000000     0.00000000     0.00000000     0.13841651     0.13527367     0.00000000    31.83026198     2.32578236    -0.01183412
     0.10000000     0.50304144     0.49998520     0.00000000     0.00000000     0.00000000     0.13372176     0.14000753     0.00000000    31.82808262     7.19811895    -0.03467459
     0.10000000     0.49695836     0.50001458     0.00000000     0.00000000     0.00000000     0.14000753     0.13372176     0.00000000    31.82808224     7.19811886    -0.01577822
     0.10000000     0.50456231     0.49997786     0.00000000     0.00000000     0.00000000     0.13218282     0.14161165     0.00000000    31.82444994    20.23378528    -0.02146648
     0.10000000     0.49543749     0.50002192     0.00000000     0.00000000     0.00000000     0.14161165     0.13218282     0.00000000    31.82444937    20.23378632     0.02307033
     0.10000000     0.50608330     0.49997051     0.00000000     0.00000000     0.00000000     0.13065680     0.14322892     0.00000000    31.81936408    27.53248035    -0.05136331
     0.10000000     0.49391650     0.50002927     0.00000000     0.00000000     0.00000000     0.14322892     0.13065681     0.00000000    31.81936332    27.53248042     0.06608273
     0.10000000     0.50760445     0.49996317     0.00000000     0.00000000     0.00000000     0.12914367     0.14485936     0.00000000    31.81282498    30.70117848    -0.01248842
     0.10000000     0.49239535     0.50003662     0.00000000     0.00000000     0.00000000     0.14485936     0.12914368     0.00000000    31.81282403    30.70117746     0.08226340
     0.10000000     0.50912580     0.49995582     0.00000000     0.00000000     0.00000000     0.12764339     0.14650300     0.00000000    31.80483255    31.54930772     0.00605133
     0.10000000     0.49087400     0.50004396     0.00000000     0.00000000     0.00000000     0.14650300     0.12764339     0.00000000    31.80483141    31.54930766     0.00748133
     0.10000000     0.51064738     0.49994847     0.00000000     0.00000000     0.00000000     0.12615590     0.14815988     0.00000000    31.79538669    31.11186677    -0.04090313
     0.10000000     0.48935242     0.50005131     0.00000000     0.00000000     0.00000000     0.14815988     0.12615590     0.00000000    31.79538536    31.11186597     0.08134059
     0.10000000     0.51216924     0.49994112     0.00000000     0.00000000     0.00000000     0.12468117     0.14983002     0.00000000    31.78448729    29.96583313     0.00284300
     0.10000000     0.48783056     0.50005866     0.00000000     0.00000000     0.00000000     0.14983002     0.12468118     0.00000000    31.78448576    29.96583408    -0.01208148
     0.10000000     0.51369142     0.49993377     0.00000000     0.00000000     0.00000000     0.12321916     0.15151345     0.00000000    31.77213420    28.44583656     0.02539536
     0.10000000     0.48630838     0.50006602     0.00000000     0.00000000     0.00000000     0.15151345     0.12321916     0.00000000    31.77213249    28.44583649     0.06661535
     0.10000000     0.51521395     0.49992641     0.00000000     0.00000000     0.00000000     0.12176982     0.15321020     0.00000000    31.75832729    26.75287745    -0.05109489
     0.10000000     0.48478585     0.50007337     0.00000000     0.00000000     0.00000000     0.15321020     0.12176982     0.00000000    31.75832539    26.75287537     0.08199025
     0.10000000     0.51673688     0.49991906     0.00000000     0.00000000     0.00000000     0.12033310     0.15492029     0.00000000    31.74306640    25.00968932     0.02656538
     0.09000000     0.48291788     0.50008355     0.00000000     0.00000000     0.00000000     0.14537144     0.10991872     0.00000000    31.73940527    24.94883440     0.08655928
     0.09000000     0.51863784     0.49990861     0.00000000     0.00000000     0.00000000     0.10847904     0.14716038     0.00000000    31.72198403    23.28500471     0.01735152
     0.09000000     0.48136196     0.50009117     0.00000000     0.00000000     0.00000000     0.14716038     0.10847904     0.00000000    31.72198170    23.28500453     0.02257244
     0.09000000     0.52019454     0.49990098     0.00000000     0.00000000     0.00000000     0.10705374     0.14896517     0.00000000    31.70304012    21.68467956    -0.02372400
     0.09000000     0.47980526     0.50009880     0.00000000     0.00000000     0.00000000     0.14896517     0.10705375     0.00000000    31.70303760    21.68467935     0.08744351
     0.09000000     0.52175209     0.49989335     0.00000000     0.00000000     0.00000000     0.10564277     0.15078585     0.00000000    31.68257435    20.17006016     0.02675977
     0.09000000     0.47824771     0.50010644     0.00000000     0.00000000     0.00000000     0.15078585     0.10564277     0.00000000    31.68257164    20.17006032     0.08720073
     0.09000000     0.52331054     0.49988571     0.00000000     0.00000000     0.00000000     0.10424603     0.15262247     0.00000000    31.66058533    18.75225423    -0.01888970
     0.09000000     0.47668926     0.50011408     0.00000000     0.00000000     0.00000000     0.15262247     0.10424603     0.00000000    31.66058242    18.75225286     0.08588515
     0.09000000     0.52486996     0.49987806     0.00000000     0.00000000     0.00000000     0.10286346     0.15447506     0.00000000    31.63707155    17.43513734     0.04559983
     0.09000000     0.47512984     0.50012172     0.00000000     0.00000000     0.00000000     0.15447506     0.10286346     0.00000000    31.63706844    17.43513838     0.07016031
     0.09000000     0.52643041     0.49987041     0.00000000     0.00000000     0.00000000     0.10149497     0.15634367     0.00000000    31.61203144    16.21796661    -0.03778543
     0.09000000     0.47356940     0.50012938     0.00000000     0.00000000     0.00000000     0.15634367     0.10149497     0.00000000    31.61202815    16.21796749     0.08734863
     0.09000000     0.52799194     0.49986275     0.00000000     0.00000000     0.00000000     0.10014049     0.15822832     0.00000000    31.58546336    15.09714007    -0.01202901
     0.09000000     0.47200786     0.50013704     0.00000000     0.00000000     0.00000000     0.15822832     0.10014049     0.00000000    31.58545987    15.09713989     0.08723786
     0.09000000     0.52955463     0.49985508     0.00000000     0.00000000     0.00000000     0.09879993     0.16012906     0.00000000    31.55736559    14.06740553     0.05965467
     0.09000000     0.47044517     0.50014470     0.00000000     0.00000000     0.00000000     0.16012906     0.09879994     0.00000000    31.55736191    14.06740638     0.08348097
     0.09000000     0.53111853     0.49984741     0.00000000     0.00000000     0.00000000     0.09747323     0.16204591     0.00000000    31.52773635    13.12265526    -0.04562812
     0.09000000     0.46888127     0.50015238     0.00000000     0.00000000     0.00000000     0.16204591     0.09747323     0.00000000    31.52773248    13.12265491     0.08561812
     0.09000000     0.53268370     0.49983972     0.00000000     0.00000000     0.00000000     0.09616030     0.16397891     0.00000000    31.49657378    12.25645430     0.01676276
     0.09000000     0.46731610     0.50016006     0.00000000     0.00000000     0.00000000     0.16397891     0.09616030     0.00000000    31.49656972    12.25645349     0.08707772
